area,time_start,time_end,date,hour,price,currency,unit
SE1,2026-02-03 04:45:00+01:00,2026-02-03 05:00:00+01:00,2026-02-03,4.0,0.98583,SEK,SEK/kWh
SE1,2026-02-03 05:00:00+01:00,2026-02-03 05:15:00+01:00,2026-02-03,5.0,0.9691,SEK,SEK/kWh
SE1,2026-02-03 05:15:00+01:00,2026-02-03 05:30:00+01:00,2026-02-03,5.0,0.99323,SEK,SEK/kWh
SE1,2026-02-03 05:30:00+01:00,2026-02-03 05:45:00+01:00,2026-02-03,5.0,1.03842,SEK,SEK/kWh
SE1,2026-02-03 05:45:00+01:00,2026-02-03 06:00:00+01:00,2026-02-03,5.0,1.09557,SEK,SEK/kWh
SE1,2026-02-03 06:00:00+01:00,2026-02-03 06:15:00+01:00,2026-02-03,6.0,1.02234,SEK,SEK/kWh
SE1,2026-02-03 06:15:00+01:00,2026-02-03 06:30:00+01:00,2026-02-03,6.0,1.1487,SEK,SEK/kWh
SE1,2026-02-03 06:30:00+01:00,2026-02-03 06:45:00+01:00,2026-02-03,6.0,1.21051,SEK,SEK/kWh
SE1,2026-02-03 06:45:00+01:00,2026-02-03 07:00:00+01:00,2026-02-03,6.0,1.26586,SEK,SEK/kWh
SE1,2026-02-03 07:00:00+01:00,2026-02-03 07:15:00+01:00,2026-02-03,7.0,1.2866,SEK,SEK/kWh
SE1,2026-02-03 07:15:00+01:00,2026-02-03 07:30:00+01:00,2026-02-03,7.0,1.35783,SEK,SEK/kWh
SE1,2026-02-03 07:30:00+01:00,2026-02-03 07:45:00+01:00,2026-02-03,7.0,1.41106,SEK,SEK/kWh
SE1,2026-02-03 07:45:00+01:00,2026-02-03 08:00:00+01:00,2026-02-03,7.0,1.45382,SEK,SEK/kWh
SE1,2026-02-03 08:00:00+01:00,2026-02-03 08:15:00+01:00,2026-02-03,8.0,1.41498,SEK,SEK/kWh
SE1,2026-02-03 08:15:00+01:00,2026-02-03 08:30:00+01:00,2026-02-03,8.0,1.44249,SEK,SEK/kWh
SE1,2026-02-03 08:30:00+01:00,2026-02-03 08:45:00+01:00,2026-02-03,8.0,1.40333,SEK,SEK/kWh
SE1,2026-02-03 08:45:00+01:00,2026-02-03 09:00:00+01:00,2026-02-03,8.0,1.41709,SEK,SEK/kWh
SE1,2026-02-03 09:00:00+01:00,2026-02-03 09:15:00+01:00,2026-02-03,9.0,1.72623,SEK,SEK/kWh
SE1,2026-02-03 09:15:00+01:00,2026-02-03 09:30:00+01:00,2026-02-03,9.0,1.59161,SEK,SEK/kWh
SE1,2026-02-03 09:30:00+01:00,2026-02-03 09:45:00+01:00,2026-02-03,9.0,1.50811,SEK,SEK/kWh
SE1,2026-02-03 09:45:00+01:00,2026-02-03 10:00:00+01:00,2026-02-03,9.0,1.45181,SEK,SEK/kWh
SE1,2026-02-03 10:00:00+01:00,2026-02-03 10:15:00+01:00,2026-02-03,10.0,1.36439,SEK,SEK/kWh
SE1,2026-02-03 10:15:00+01:00,2026-02-03 10:30:00+01:00,2026-02-03,10.0,1.32047,SEK,SEK/kWh
SE1,2026-02-03 10:30:00+01:00,2026-02-03 10:45:00+01:00,2026-02-03,10.0,1.27009,SEK,SEK/kWh
SE1,2026-02-03 10:45:00+01:00,2026-02-03 11:00:00+01:00,2026-02-03,10.0,1.15653,SEK,SEK/kWh
SE1,2026-02-03 11:00:00+01:00,2026-02-03 11:15:00+01:00,2026-02-03,11.0,1.28099,SEK,SEK/kWh
SE1,2026-02-03 11:15:00+01:00,2026-02-03 11:30:00+01:00,2026-02-03,11.0,1.17474,SEK,SEK/kWh
SE1,2026-02-03 11:30:00+01:00,2026-02-03 11:45:00+01:00,2026-02-03,11.0,1.14405,SEK,SEK/kWh
SE1,2026-02-03 11:45:00+01:00,2026-02-03 12:00:00+01:00,2026-02-03,11.0,1.05409,SEK,SEK/kWh
SE1,2026-02-03 12:00:00+01:00,2026-02-03 12:15:00+01:00,2026-02-03,12.0,1.18267,SEK,SEK/kWh
SE1,2026-02-03 12:15:00+01:00,2026-02-03 12:30:00+01:00,2026-02-03,12.0,1.1705,SEK,SEK/kWh
SE1,2026-02-03 12:30:00+01:00,2026-02-03 12:45:00+01:00,2026-02-03,12.0,1.14553,SEK,SEK/kWh
SE1,2026-02-03 12:45:00+01:00,2026-02-03 13:00:00+01:00,2026-02-03,12.0,1.12595,SEK,SEK/kWh
SE1,2026-02-03 13:00:00+01:00,2026-02-03 13:15:00+01:00,2026-02-03,13.0,1.10933,SEK,SEK/kWh
SE1,2026-02-03 13:15:00+01:00,2026-02-03 13:30:00+01:00,2026-02-03,13.0,1.15526,SEK,SEK/kWh
SE1,2026-02-03 13:30:00+01:00,2026-02-03 13:45:00+01:00,2026-02-03,13.0,1.17548,SEK,SEK/kWh
SE1,2026-02-03 13:45:00+01:00,2026-02-03 14:00:00+01:00,2026-02-03,13.0,1.17759,SEK,SEK/kWh
SE1,2026-02-03 14:00:00+01:00,2026-02-03 14:15:00+01:00,2026-02-03,14.0,1.09007,SEK,SEK/kWh
SE1,2026-02-03 14:15:00+01:00,2026-02-03 14:30:00+01:00,2026-02-03,14.0,1.14447,SEK,SEK/kWh
SE1,2026-02-03 14:30:00+01:00,2026-02-03 14:45:00+01:00,2026-02-03,14.0,1.17421,SEK,SEK/kWh
SE1,2026-02-03 14:45:00+01:00,2026-02-03 15:00:00+01:00,2026-02-03,14.0,1.2158,SEK,SEK/kWh
SE1,2026-02-03 15:00:00+01:00,2026-02-03 15:15:00+01:00,2026-02-03,15.0,1.11706,SEK,SEK/kWh
SE1,2026-02-03 15:15:00+01:00,2026-02-03 15:30:00+01:00,2026-02-03,15.0,1.15717,SEK,SEK/kWh
SE1,2026-02-03 15:30:00+01:00,2026-02-03 15:45:00+01:00,2026-02-03,15.0,1.19484,SEK,SEK/kWh
SE1,2026-02-03 15:45:00+01:00,2026-02-03 16:00:00+01:00,2026-02-03,15.0,1.22395,SEK,SEK/kWh
SE1,2026-02-03 16:00:00+01:00,2026-02-03 16:15:00+01:00,2026-02-03,16.0,1.21675,SEK,SEK/kWh
SE1,2026-02-03 16:15:00+01:00,2026-02-03 16:30:00+01:00,2026-02-03,16.0,1.22469,SEK,SEK/kWh
SE1,2026-02-03 16:30:00+01:00,2026-02-03 16:45:00+01:00,2026-02-03,16.0,1.26131,SEK,SEK/kWh
SE1,2026-02-03 16:45:00+01:00,2026-02-03 17:00:00+01:00,2026-02-03,16.0,1.26808,SEK,SEK/kWh
SE1,2026-02-03 17:00:00+01:00,2026-02-03 17:15:00+01:00,2026-02-03,17.0,2.01134,SEK,SEK/kWh
SE1,2026-02-03 17:15:00+01:00,2026-02-03 17:30:00+01:00,2026-02-03,17.0,2.01515,SEK,SEK/kWh
SE1,2026-02-03 17:30:00+01:00,2026-02-03 17:45:00+01:00,2026-02-03,17.0,2.07981,SEK,SEK/kWh
SE1,2026-02-03 17:45:00+01:00,2026-02-03 18:00:00+01:00,2026-02-03,17.0,2.08225,SEK,SEK/kWh
SE1,2026-02-03 18:00:00+01:00,2026-02-03 18:15:00+01:00,2026-02-03,18.0,2.00637,SEK,SEK/kWh
SE1,2026-02-03 18:15:00+01:00,2026-02-03 18:30:00+01:00,2026-02-03,18.0,1.96541,SEK,SEK/kWh
SE1,2026-02-03 18:30:00+01:00,2026-02-03 18:45:00+01:00,2026-02-03,18.0,1.94604,SEK,SEK/kWh
SE1,2026-02-03 18:45:00+01:00,2026-02-03 19:00:00+01:00,2026-02-03,18.0,1.93493,SEK,SEK/kWh
SE1,2026-02-03 19:00:00+01:00,2026-02-03 19:15:00+01:00,2026-02-03,19.0,1.87164,SEK,SEK/kWh
SE1,2026-02-03 19:15:00+01:00,2026-02-03 19:30:00+01:00,2026-02-03,19.0,1.83301,SEK,SEK/kWh
SE1,2026-02-03 19:30:00+01:00,2026-02-03 19:45:00+01:00,2026-02-03,19.0,1.77787,SEK,SEK/kWh
SE1,2026-02-03 19:45:00+01:00,2026-02-03 20:00:00+01:00,2026-02-03,19.0,1.59881,SEK,SEK/kWh
SE1,2026-02-03 20:00:00+01:00,2026-02-03 20:15:00+01:00,2026-02-03,20.0,1.22035,SEK,SEK/kWh
SE1,2026-02-03 20:15:00+01:00,2026-02-03 20:30:00+01:00,2026-02-03,20.0,1.19675,SEK,SEK/kWh
SE1,2026-02-03 20:30:00+01:00,2026-02-03 20:45:00+01:00,2026-02-03,20.0,1.16902,SEK,SEK/kWh
SE1,2026-02-03 20:45:00+01:00,2026-02-03 21:00:00+01:00,2026-02-03,20.0,1.1396,SEK,SEK/kWh
SE1,2026-02-03 21:00:00+01:00,2026-02-03 21:15:00+01:00,2026-02-03,21.0,1.14743,SEK,SEK/kWh
SE1,2026-02-03 21:15:00+01:00,2026-02-03 21:30:00+01:00,2026-02-03,21.0,1.1324,SEK,SEK/kWh
SE1,2026-02-03 21:30:00+01:00,2026-02-03 21:45:00+01:00,2026-02-03,21.0,1.08997,SEK,SEK/kWh
SE1,2026-02-03 21:45:00+01:00,2026-02-03 22:00:00+01:00,2026-02-03,21.0,1.02096,SEK,SEK/kWh
SE1,2026-02-03 22:00:00+01:00,2026-02-03 22:15:00+01:00,2026-02-03,22.0,1.07716,SEK,SEK/kWh
SE1,2026-02-03 22:15:00+01:00,2026-02-03 22:30:00+01:00,2026-02-03,22.0,1.00953,SEK,SEK/kWh
SE1,2026-02-03 22:30:00+01:00,2026-02-03 22:45:00+01:00,2026-02-03,22.0,1.01133,SEK,SEK/kWh
SE1,2026-02-03 22:45:00+01:00,2026-02-03 23:00:00+01:00,2026-02-03,22.0,0.98752,SEK,SEK/kWh
SE1,2026-02-03 23:00:00+01:00,2026-02-03 23:15:00+01:00,2026-02-03,23.0,1.02445,SEK,SEK/kWh
SE1,2026-02-03 23:15:00+01:00,2026-02-03 23:30:00+01:00,2026-02-03,23.0,1.00054,SEK,SEK/kWh
SE1,2026-02-03 23:30:00+01:00,2026-02-03 23:45:00+01:00,2026-02-03,23.0,0.98075,SEK,SEK/kWh
SE1,2026-02-03 23:45:00+01:00,2026-02-04 00:00:00+01:00,2026-02-03,23.0,0.89968,SEK,SEK/kWh
SE1,2026-02-04 00:00:00+01:00,2026-02-04 00:15:00+01:00,2026-02-04,0.0,1.06559,SEK,SEK/kWh
SE1,2026-02-04 00:15:00+01:00,2026-02-04 00:30:00+01:00,2026-02-04,0.0,1.03035,SEK,SEK/kWh
SE1,2026-02-04 00:30:00+01:00,2026-02-04 00:45:00+01:00,2026-02-04,0.0,1.02792,SEK,SEK/kWh
SE1,2026-02-04 00:45:00+01:00,2026-02-04 01:00:00+01:00,2026-02-04,0.0,1.02286,SEK,SEK/kWh
SE1,2026-02-04 01:00:00+01:00,2026-02-04 01:15:00+01:00,2026-02-04,1.0,1.05135,SEK,SEK/kWh
SE1,2026-02-04 01:15:00+01:00,2026-02-04 01:30:00+01:00,2026-02-04,1.0,1.02212,SEK,SEK/kWh
SE1,2026-02-04 01:30:00+01:00,2026-02-04 01:45:00+01:00,2026-02-04,1.0,1.00407,SEK,SEK/kWh
SE1,2026-02-04 01:45:00+01:00,2026-02-04 02:00:00+01:00,2026-02-04,1.0,0.99606,SEK,SEK/kWh
SE1,2026-02-04 02:00:00+01:00,2026-02-04 02:15:00+01:00,2026-02-04,2.0,1.02159,SEK,SEK/kWh
SE1,2026-02-04 02:15:00+01:00,2026-02-04 02:30:00+01:00,2026-02-04,2.0,1.00038,SEK,SEK/kWh
SE1,2026-02-04 02:30:00+01:00,2026-02-04 02:45:00+01:00,2026-02-04,2.0,1.00925,SEK,SEK/kWh
SE1,2026-02-04 02:45:00+01:00,2026-02-04 03:00:00+01:00,2026-02-04,2.0,1.01431,SEK,SEK/kWh
SE1,2026-02-04 03:00:00+01:00,2026-02-04 03:15:00+01:00,2026-02-04,3.0,1.00091,SEK,SEK/kWh
SE1,2026-02-04 03:15:00+01:00,2026-02-04 03:30:00+01:00,2026-02-04,3.0,0.99838,SEK,SEK/kWh
SE1,2026-02-04 03:30:00+01:00,2026-02-04 03:45:00+01:00,2026-02-04,3.0,1.0141,SEK,SEK/kWh
SE1,2026-02-04 03:45:00+01:00,2026-02-04 04:00:00+01:00,2026-02-04,3.0,1.01579,SEK,SEK/kWh
SE1,2026-02-04 04:00:00+01:00,2026-02-04 04:15:00+01:00,2026-02-04,4.0,0.97706,SEK,SEK/kWh
SE1,2026-02-04 04:15:00+01:00,2026-02-04 04:30:00+01:00,2026-02-04,4.0,0.974,SEK,SEK/kWh
SE1,2026-02-04 04:30:00+01:00,2026-02-04 04:45:00+01:00,2026-02-04,4.0,0.99827,SEK,SEK/kWh
SE1,2026-02-04 04:45:00+01:00,2026-02-04 05:00:00+01:00,2026-02-04,4.0,1.01104,SEK,SEK/kWh
SE1,2026-02-04 05:00:00+01:00,2026-02-04 05:15:00+01:00,2026-02-04,5.0,0.97991,SEK,SEK/kWh
SE1,2026-02-04 05:15:00+01:00,2026-02-04 05:30:00+01:00,2026-02-04,5.0,1.00123,SEK,SEK/kWh
SE1,2026-02-04 05:30:00+01:00,2026-02-04 05:45:00+01:00,2026-02-04,5.0,1.02117,SEK,SEK/kWh
SE1,2026-02-04 05:45:00+01:00,2026-02-04 06:00:00+01:00,2026-02-04,5.0,1.05799,SEK,SEK/kWh
SE1,2026-02-04 06:00:00+01:00,2026-02-04 06:15:00+01:00,2026-02-04,6.0,1.0467,SEK,SEK/kWh
SE1,2026-02-04 06:15:00+01:00,2026-02-04 06:30:00+01:00,2026-02-04,6.0,1.07931,SEK,SEK/kWh
SE1,2026-02-04 06:30:00+01:00,2026-02-04 06:45:00+01:00,2026-02-04,6.0,1.13576,SEK,SEK/kWh
SE1,2026-02-04 06:45:00+01:00,2026-02-04 07:00:00+01:00,2026-02-04,6.0,1.1768,SEK,SEK/kWh
SE1,2026-02-04 07:00:00+01:00,2026-02-04 07:15:00+01:00,2026-02-04,7.0,1.56562,SEK,SEK/kWh
SE1,2026-02-04 07:15:00+01:00,2026-02-04 07:30:00+01:00,2026-02-04,7.0,1.70226,SEK,SEK/kWh
SE1,2026-02-04 07:30:00+01:00,2026-02-04 07:45:00+01:00,2026-02-04,7.0,1.78172,SEK,SEK/kWh
SE1,2026-02-04 07:45:00+01:00,2026-02-04 08:00:00+01:00,2026-02-04,7.0,1.78794,SEK,SEK/kWh
SE1,2026-02-04 08:00:00+01:00,2026-02-04 08:15:00+01:00,2026-02-04,8.0,1.70332,SEK,SEK/kWh
SE1,2026-02-04 08:15:00+01:00,2026-02-04 08:30:00+01:00,2026-02-04,8.0,1.70733,SEK,SEK/kWh
SE1,2026-02-04 08:30:00+01:00,2026-02-04 08:45:00+01:00,2026-02-04,8.0,1.59126,SEK,SEK/kWh
SE1,2026-02-04 08:45:00+01:00,2026-02-04 09:00:00+01:00,2026-02-04,8.0,1.40862,SEK,SEK/kWh
SE1,2026-02-04 09:00:00+01:00,2026-02-04 09:15:00+01:00,2026-02-04,9.0,1.40598,SEK,SEK/kWh
SE1,2026-02-04 09:15:00+01:00,2026-02-04 09:30:00+01:00,2026-02-04,9.0,1.27198,SEK,SEK/kWh
SE1,2026-02-04 09:30:00+01:00,2026-02-04 09:45:00+01:00,2026-02-04,9.0,1.23568,SEK,SEK/kWh
SE1,2026-02-04 09:45:00+01:00,2026-02-04 10:00:00+01:00,2026-02-04,9.0,1.1959,SEK,SEK/kWh
SE1,2026-02-04 10:00:00+01:00,2026-02-04 10:15:00+01:00,2026-02-04,10.0,1.25319,SEK,SEK/kWh
SE1,2026-02-04 10:15:00+01:00,2026-02-04 10:30:00+01:00,2026-02-04,10.0,1.19115,SEK,SEK/kWh
SE1,2026-02-04 10:30:00+01:00,2026-02-04 10:45:00+01:00,2026-02-04,10.0,1.11012,SEK,SEK/kWh
SE1,2026-02-04 10:45:00+01:00,2026-02-04 11:00:00+01:00,2026-02-04,10.0,1.07466,SEK,SEK/kWh
SE1,2026-02-04 11:00:00+01:00,2026-02-04 11:15:00+01:00,2026-02-04,11.0,1.15992,SEK,SEK/kWh
SE1,2026-02-04 11:15:00+01:00,2026-02-04 11:30:00+01:00,2026-02-04,11.0,1.15802,SEK,SEK/kWh
SE1,2026-02-04 11:30:00+01:00,2026-02-04 11:45:00+01:00,2026-02-04,11.0,1.1519,SEK,SEK/kWh
SE1,2026-02-04 11:45:00+01:00,2026-02-04 12:00:00+01:00,2026-02-04,11.0,1.13692,SEK,SEK/kWh
SE1,2026-02-04 12:00:00+01:00,2026-02-04 12:15:00+01:00,2026-02-04,12.0,1.07983,SEK,SEK/kWh
SE1,2026-02-04 12:15:00+01:00,2026-02-04 12:30:00+01:00,2026-02-04,12.0,1.06506,SEK,SEK/kWh
SE1,2026-02-04 12:30:00+01:00,2026-02-04 12:45:00+01:00,2026-02-04,12.0,1.05346,SEK,SEK/kWh
SE1,2026-02-04 12:45:00+01:00,2026-02-04 13:00:00+01:00,2026-02-04,12.0,1.05187,SEK,SEK/kWh
SE1,2026-02-04 13:00:00+01:00,2026-02-04 13:15:00+01:00,2026-02-04,13.0,1.05208,SEK,SEK/kWh
SE1,2026-02-04 13:15:00+01:00,2026-02-04 13:30:00+01:00,2026-02-04,13.0,1.04829,SEK,SEK/kWh
SE1,2026-02-04 13:30:00+01:00,2026-02-04 13:45:00+01:00,2026-02-04,13.0,1.04744,SEK,SEK/kWh
SE1,2026-02-04 13:45:00+01:00,2026-02-04 14:00:00+01:00,2026-02-04,13.0,1.06285,SEK,SEK/kWh
SE1,2026-02-04 14:00:00+01:00,2026-02-04 14:15:00+01:00,2026-02-04,14.0,1.05546,SEK,SEK/kWh
SE1,2026-02-04 14:15:00+01:00,2026-02-04 14:30:00+01:00,2026-02-04,14.0,1.05958,SEK,SEK/kWh
SE1,2026-02-04 14:30:00+01:00,2026-02-04 14:45:00+01:00,2026-02-04,14.0,1.06928,SEK,SEK/kWh
SE1,2026-02-04 14:45:00+01:00,2026-02-04 15:00:00+01:00,2026-02-04,14.0,1.08754,SEK,SEK/kWh
SE1,2026-02-04 15:00:00+01:00,2026-02-04 15:15:00+01:00,2026-02-04,15.0,1.04976,SEK,SEK/kWh
SE1,2026-02-04 15:15:00+01:00,2026-02-04 15:30:00+01:00,2026-02-04,15.0,1.08711,SEK,SEK/kWh
SE1,2026-02-04 15:30:00+01:00,2026-02-04 15:45:00+01:00,2026-02-04,15.0,1.11413,SEK,SEK/kWh
SE1,2026-02-04 15:45:00+01:00,2026-02-04 16:00:00+01:00,2026-02-04,15.0,1.13766,SEK,SEK/kWh
SE1,2026-02-04 16:00:00+01:00,2026-02-04 16:15:00+01:00,2026-02-04,16.0,1.106,SEK,SEK/kWh
SE1,2026-02-04 16:15:00+01:00,2026-02-04 16:30:00+01:00,2026-02-04,16.0,1.07751,SEK,SEK/kWh
SE1,2026-02-04 16:30:00+01:00,2026-02-04 16:45:00+01:00,2026-02-04,16.0,0.99627,SEK,SEK/kWh
SE1,2026-02-04 16:45:00+01:00,2026-02-04 17:00:00+01:00,2026-02-04,16.0,0.99616,SEK,SEK/kWh
SE1,2026-02-04 17:00:00+01:00,2026-02-04 17:15:00+01:00,2026-02-04,17.0,1.0083,SEK,SEK/kWh
SE1,2026-02-04 17:15:00+01:00,2026-02-04 17:30:00+01:00,2026-02-04,17.0,0.9892,SEK,SEK/kWh
SE1,2026-02-04 17:30:00+01:00,2026-02-04 17:45:00+01:00,2026-02-04,17.0,0.92462,SEK,SEK/kWh
SE1,2026-02-04 17:45:00+01:00,2026-02-04 18:00:00+01:00,2026-02-04,17.0,0.9012,SEK,SEK/kWh
SE1,2026-02-04 18:00:00+01:00,2026-02-04 18:15:00+01:00,2026-02-04,18.0,0.98266,SEK,SEK/kWh
SE1,2026-02-04 18:15:00+01:00,2026-02-04 18:30:00+01:00,2026-02-04,18.0,0.96926,SEK,SEK/kWh
SE1,2026-02-04 18:30:00+01:00,2026-02-04 18:45:00+01:00,2026-02-04,18.0,0.96546,SEK,SEK/kWh
SE1,2026-02-04 18:45:00+01:00,2026-02-04 19:00:00+01:00,2026-02-04,18.0,0.91333,SEK,SEK/kWh
SE1,2026-02-04 19:00:00+01:00,2026-02-04 19:15:00+01:00,2026-02-04,19.0,0.951,SEK,SEK/kWh
SE1,2026-02-04 19:15:00+01:00,2026-02-04 19:30:00+01:00,2026-02-04,19.0,0.96124,SEK,SEK/kWh
SE1,2026-02-04 19:30:00+01:00,2026-02-04 19:45:00+01:00,2026-02-04,19.0,0.95406,SEK,SEK/kWh
SE1,2026-02-04 19:45:00+01:00,2026-02-04 20:00:00+01:00,2026-02-04,19.0,0.93359,SEK,SEK/kWh
SE1,2026-02-04 20:00:00+01:00,2026-02-04 20:15:00+01:00,2026-02-04,20.0,0.96345,SEK,SEK/kWh
SE1,2026-02-04 20:15:00+01:00,2026-02-04 20:30:00+01:00,2026-02-04,20.0,0.91692,SEK,SEK/kWh
SE1,2026-02-04 20:30:00+01:00,2026-02-04 20:45:00+01:00,2026-02-04,20.0,0.90109,SEK,SEK/kWh
SE1,2026-02-04 20:45:00+01:00,2026-02-04 21:00:00+01:00,2026-02-04,20.0,0.884,SEK,SEK/kWh
SE1,2026-02-04 21:00:00+01:00,2026-02-04 21:15:00+01:00,2026-02-04,21.0,0.98582,SEK,SEK/kWh
SE1,2026-02-04 21:15:00+01:00,2026-02-04 21:30:00+01:00,2026-02-04,21.0,0.96472,SEK,SEK/kWh
SE1,2026-02-04 21:30:00+01:00,2026-02-04 21:45:00+01:00,2026-02-04,21.0,0.94446,SEK,SEK/kWh
SE1,2026-02-04 21:45:00+01:00,2026-02-04 22:00:00+01:00,2026-02-04,21.0,0.93844,SEK,SEK/kWh
SE1,2026-02-04 22:00:00+01:00,2026-02-04 22:15:00+01:00,2026-02-04,22.0,1.00629,SEK,SEK/kWh
SE1,2026-02-04 22:15:00+01:00,2026-02-04 22:30:00+01:00,2026-02-04,22.0,0.96978,SEK,SEK/kWh
SE1,2026-02-04 22:30:00+01:00,2026-02-04 22:45:00+01:00,2026-02-04,22.0,0.95301,SEK,SEK/kWh
SE1,2026-02-04 22:45:00+01:00,2026-02-04 23:00:00+01:00,2026-02-04,22.0,0.84306,SEK,SEK/kWh
SE1,2026-02-04 23:00:00+01:00,2026-02-04 23:15:00+01:00,2026-02-04,23.0,0.95385,SEK,SEK/kWh
SE1,2026-02-04 23:15:00+01:00,2026-02-04 23:30:00+01:00,2026-02-04,23.0,0.88463,SEK,SEK/kWh
SE1,2026-02-04 23:30:00+01:00,2026-02-04 23:45:00+01:00,2026-02-04,23.0,0.82248,SEK,SEK/kWh
SE1,2026-02-04 23:45:00+01:00,2026-02-05 00:00:00+01:00,2026-02-04,23.0,0.73649,SEK,SEK/kWh
SE1,2026-02-05 00:00:00+01:00,2026-02-05 00:15:00+01:00,2026-02-05,0.0,0.98369,SEK,SEK/kWh
SE1,2026-02-05 00:15:00+01:00,2026-02-05 00:30:00+01:00,2026-02-05,0.0,0.92755,SEK,SEK/kWh
SE1,2026-02-05 00:30:00+01:00,2026-02-05 00:45:00+01:00,2026-02-05,0.0,0.89129,SEK,SEK/kWh
SE1,2026-02-05 00:45:00+01:00,2026-02-05 01:00:00+01:00,2026-02-05,0.0,0.88367,SEK,SEK/kWh
SE1,2026-02-05 01:00:00+01:00,2026-02-05 01:15:00+01:00,2026-02-05,1.0,0.92554,SEK,SEK/kWh
SE1,2026-02-05 01:15:00+01:00,2026-02-05 01:30:00+01:00,2026-02-05,1.0,0.91529,SEK,SEK/kWh
SE1,2026-02-05 01:30:00+01:00,2026-02-05 01:45:00+01:00,2026-02-05,1.0,0.90493,SEK,SEK/kWh
SE1,2026-02-05 01:45:00+01:00,2026-02-05 02:00:00+01:00,2026-02-05,1.0,0.8694,SEK,SEK/kWh
SE1,2026-02-05 02:00:00+01:00,2026-02-05 02:15:00+01:00,2026-02-05,2.0,0.89044,SEK,SEK/kWh
SE1,2026-02-05 02:15:00+01:00,2026-02-05 02:30:00+01:00,2026-02-05,2.0,0.87596,SEK,SEK/kWh
SE1,2026-02-05 02:30:00+01:00,2026-02-05 02:45:00+01:00,2026-02-05,2.0,0.89203,SEK,SEK/kWh
SE1,2026-02-05 02:45:00+01:00,2026-02-05 03:00:00+01:00,2026-02-05,2.0,0.87511,SEK,SEK/kWh
SE1,2026-02-05 03:00:00+01:00,2026-02-05 03:15:00+01:00,2026-02-05,3.0,0.85735,SEK,SEK/kWh
SE1,2026-02-05 03:15:00+01:00,2026-02-05 03:30:00+01:00,2026-02-05,3.0,0.87046,SEK,SEK/kWh
SE1,2026-02-05 03:30:00+01:00,2026-02-05 03:45:00+01:00,2026-02-05,3.0,0.8786,SEK,SEK/kWh
SE1,2026-02-05 03:45:00+01:00,2026-02-05 04:00:00+01:00,2026-02-05,3.0,0.87871,SEK,SEK/kWh
SE1,2026-02-05 04:00:00+01:00,2026-02-05 04:15:00+01:00,2026-02-05,4.0,0.84413,SEK,SEK/kWh
SE1,2026-02-05 04:15:00+01:00,2026-02-05 04:30:00+01:00,2026-02-05,4.0,0.85925,SEK,SEK/kWh
SE1,2026-02-05 04:30:00+01:00,2026-02-05 04:45:00+01:00,2026-02-05,4.0,0.87458,SEK,SEK/kWh
SE1,2026-02-05 04:45:00+01:00,2026-02-05 05:00:00+01:00,2026-02-05,4.0,0.90778,SEK,SEK/kWh
SE1,2026-02-05 05:00:00+01:00,2026-02-05 05:15:00+01:00,2026-02-05,5.0,0.85238,SEK,SEK/kWh
SE1,2026-02-05 05:15:00+01:00,2026-02-05 05:30:00+01:00,2026-02-05,5.0,0.87638,SEK,SEK/kWh
SE1,2026-02-05 05:30:00+01:00,2026-02-05 05:45:00+01:00,2026-02-05,5.0,0.92681,SEK,SEK/kWh
SE1,2026-02-05 05:45:00+01:00,2026-02-05 06:00:00+01:00,2026-02-05,5.0,1.00526,SEK,SEK/kWh
SE1,2026-02-05 06:00:00+01:00,2026-02-05 06:15:00+01:00,2026-02-05,6.0,0.86094,SEK,SEK/kWh
SE1,2026-02-05 06:15:00+01:00,2026-02-05 06:30:00+01:00,2026-02-05,6.0,1.01658,SEK,SEK/kWh
SE1,2026-02-05 06:30:00+01:00,2026-02-05 06:45:00+01:00,2026-02-05,6.0,1.10475,SEK,SEK/kWh
SE1,2026-02-05 06:45:00+01:00,2026-02-05 07:00:00+01:00,2026-02-05,6.0,1.14313,SEK,SEK/kWh
SE1,2026-02-05 07:00:00+01:00,2026-02-05 07:15:00+01:00,2026-02-05,7.0,1.05992,SEK,SEK/kWh
SE1,2026-02-05 07:15:00+01:00,2026-02-05 07:30:00+01:00,2026-02-05,7.0,1.21386,SEK,SEK/kWh
SE1,2026-02-05 07:30:00+01:00,2026-02-05 07:45:00+01:00,2026-02-05,7.0,1.22771,SEK,SEK/kWh
SE1,2026-02-05 07:45:00+01:00,2026-02-05 08:00:00+01:00,2026-02-05,7.0,1.26451,SEK,SEK/kWh
SE1,2026-02-05 08:00:00+01:00,2026-02-05 08:15:00+01:00,2026-02-05,8.0,1.15614,SEK,SEK/kWh
SE1,2026-02-05 08:15:00+01:00,2026-02-05 08:30:00+01:00,2026-02-05,8.0,1.22074,SEK,SEK/kWh
SE1,2026-02-05 08:30:00+01:00,2026-02-05 08:45:00+01:00,2026-02-05,8.0,1.31832,SEK,SEK/kWh
SE1,2026-02-05 08:45:00+01:00,2026-02-05 09:00:00+01:00,2026-02-05,8.0,1.37235,SEK,SEK/kWh
SE1,2026-02-05 09:00:00+01:00,2026-02-05 09:15:00+01:00,2026-02-05,9.0,1.31885,SEK,SEK/kWh
SE1,2026-02-05 09:15:00+01:00,2026-02-05 09:30:00+01:00,2026-02-05,9.0,1.31325,SEK,SEK/kWh
